epoch,learning_rate,da_miou,ll_acc,ll_iou
0,0.0005,0.7941,0.5966,0.1352
1,0.00042691,0.8126,0.6448,0.1730
2,0.00035777,0.8323,0.6652,0.1878
3,0.00029283,0.8375,0.6697,0.1929
4,0.00023238,0.8371,0.6624,0.1931
5,0.00017678,0.8392,0.6634,0.1941
6,0.00012649,0.8454,0.6768,0.1996
7,8.216e-05,0.8454,0.6706,0.2002
8,4.472e-05,0.8485,0.6806,0.2015
9,1.581e-05,0.8484,0.6757,0.2013
